eventID,institutionCode,cruiseCode,event,net,station,start_latitude,start_longitude,end_latitude,end_longitude,geodeticDatum,start_eventTime,end_eventTime,haulDuration,trackDistance,solarPosition,diel,day_night_method,samplingProtocol,netSystem,bottomDepthInMeters,bottom_depth_method,meanNetTemperature,minimumDepthInMeters,maximumDepthInMeters,medianDepthInMeters,volumeFiltered,volumeFiltered2,verticalTowHeight,towDistance,meanTowSpeed,netSurfaceArea,netType,codendMesh,netMeshSize,haulType,sector,zone,fieldNotes,validation,validationDescription
MNHN_Ichtyo25_673_1,MNHN,Ichtyo25,673,1,673,-49.1,70.59,-49.1,71.02,EPSG:4326,2/12/1999 16:40,2/12/1999 17:10,30,3333.636,-11.74114044,dusk,maptools R,horizontal,opening-closing,-133,NA,NA,NA,10,NA,220019.976,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo6_192_1,MNHN,Ichtyo6,192,1,192,-49.09,70.59,-49.1,70.56,EPSG:4326,11/07/1998 0:20,11/07/1998 0:50,30,3426.237,-26.71419369,night,maptools R,horizontal,opening-closing,-131,NA,NA,NA,50,NA,226131.642,NA,NA,NA,3.7,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo18_499_1,MNHN,Ichtyo18,499,1,499,-49.1,71.6,-49.1,70.57,EPSG:4326,5/04/1999 3:10,5/04/1999 3:40,30,3241.035,13.49276524,day,maptools R,horizontal,opening-closing,-131,NA,NA,NA,50,NA,213908.31,NA,NA,NA,3.5,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,0,large longitude range
MNHN_Ichtyo9_241_1,MNHN,Ichtyo9,241,1,241,-48.36,70.53,-48.35,70.53,EPSG:4326,2/09/1998 21:25,2/09/1998 21:55,30,3241.035,-41.27674442,night,maptools R,horizontal,opening-closing,-121,NA,NA,NA,48,NA,213908.31,NA,NA,NA,3.5,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo30_813_1,MNHN,Ichtyo30,813,1,813,-49.09,70.58,-49.09,70.56,EPSG:4326,5/06/2000 1:25,5/06/2000 1:55,30,3333.636,-15.43878186,night,maptools R,horizontal,opening-closing,-120,NA,NA,NA,10,NA,220019.976,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo20_573_1,MNHN,Ichtyo20,573,1,573,-49.09,70.56,-49.09,70.54,EPSG:4326,7/05/1999 2:00,7/05/1999 2:30,30,3055.833,-5.240685798,dawn,maptools R,horizontal,opening-closing,-118,NA,NA,NA,10,NA,201684.978,NA,NA,NA,3.3,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo6_193_1,MNHN,Ichtyo6,193,1,193,-49.1,70.55,-49.1,70.52,EPSG:4326,11/07/1998 1:05,11/07/1998 1:35,30,3148.434,-19.4403228,night,maptools R,horizontal,opening-closing,-117,NA,NA,NA,10,NA,207796.644,NA,NA,NA,3.4,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo6_171_1,MNHN,Ichtyo6,171,1,171,-48.37,71.51,-48.36,70.48,EPSG:4326,8/07/1998 19:38,8/07/1998 20:10,32,3457.104,-63.77966734,night,maptools R,horizontal,opening-closing,-116,NA,NA,NA,18,NA,228168.864,NA,NA,NA,3.5,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,0,large longitude range
MNHN_Ichtyo6_170_1,MNHN,Ichtyo6,170,1,170,-48.39,70.54,-48.38,70.51,EPSG:4326,8/07/1998 18:40,8/07/1998 19:18,38,4222.6056,-62.66800395,night,maptools R,horizontal,opening-closing,-115,NA,NA,NA,74,NA,278691.9696,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo15_361_1,MNHN,Ichtyo15,361,1,361,-48.33,70.4,-48.34,70.37,EPSG:4326,28/01/1999 16:30,28/01/1999 17:00,30,2870.631,-12.14505307,night,maptools R,horizontal,opening-closing,-115,NA,NA,NA,43,NA,189461.646,NA,NA,NA,3.1,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo18_500_1,MNHN,Ichtyo18,500,1,500,-49.1,70.56,-49.11,70.55,EPSG:4326,5/04/1999 3:55,5/04/1999 4:25,30,4259.646,19.23787893,day,maptools R,horizontal,opening-closing,-115,NA,NA,NA,10,NA,281136.636,NA,NA,NA,4.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,heavy seas affected tow speed,1,NA
MNHN_Ichtyo2_56_1,MNHN,Ichtyo2,56,1,56,-48.35,70.41,-48.35,70.38,EPSG:4326,18/02/1998 15:46,18/02/1998 16:19,33,3361.4163,-12.04112794,night,maptools R,horizontal,opening-closing,-113,NA,NA,NA,48,NA,221853.4758,NA,NA,NA,3.3,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo9_240_1,MNHN,Ichtyo9,240,1,240,-48.39,70.54,-48.37,70.54,EPSG:4326,2/09/1998 20:38,2/09/1998 21:08,30,2963.232,-45.93878788,night,maptools R,horizontal,opening-closing,-113,NA,NA,NA,12,NA,195573.312,NA,NA,NA,3.2,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo2_61_1,MNHN,Ichtyo2,61,1,61,-48.56,70.02,-48.54,70.03,EPSG:4326,19/02/1998 16:03,19/02/1998 16:33,30,3333.636,-14.33979965,night,maptools R,horizontal,opening-closing,-105,NA,NA,NA,48,NA,220019.976,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo6_168_1,MNHN,Ichtyo6,168,1,168,-48.54,70.01,-48.53,70.03,EPSG:4326,8/07/1998 13:33,8/07/1998 14:03,30,3426.237,-17.89885832,night,maptools R,horizontal,opening-closing,-103,NA,NA,NA,55,NA,226131.642,NA,NA,NA,3.7,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo9_238_1,MNHN,Ichtyo9,238,1,238,-48.55,70.01,-48.54,70.03,EPSG:4326,2/09/1998 14:52,2/09/1998 15:22,30,3333.636,-21.04985075,night,maptools R,horizontal,opening-closing,-103,NA,NA,NA,13,NA,220019.976,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo6_169_1,MNHN,Ichtyo6,169,1,169,-48.53,70.04,-48.51,70.08,EPSG:4326,8/07/1998 14:25,8/07/1998 14:55,30,3426.237,-26.40437824,night,maptools R,horizontal,opening-closing,-101,NA,NA,NA,15,NA,226131.642,NA,NA,NA,3.7,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo9_239_1,MNHN,Ichtyo9,239,1,239,-48.53,70.03,-48.52,70.02,EPSG:4326,2/09/1998 15:50,2/09/1998 16:20,30,3333.636,-30.15148946,night,maptools R,horizontal,opening-closing,-97,NA,NA,NA,48,NA,220019.976,NA,NA,NA,3.6,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo16_369_1,MNHN,Ichtyo16,369,1,369,-49.24,70.4,-48.24,70.44,EPSG:4326,16/02/1999 17:10,16/02/1999 17:40,30,3241.035,-20.89809443,night,maptools R,horizontal,opening-closing,-87,NA,NA,NA,35,NA,213908.31,NA,NA,NA,3.5,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,0,on land; large latitude range
MNHN_Ichtyo2_45_1,MNHN,Ichtyo2,45,1,45,-49.23,70.41,-49.29,70.44,EPSG:4326,16/02/1998 15:11,16/02/1998 15:41,30,3148.434,-5.984654794,dusk,maptools R,horizontal,opening-closing,-85,NA,NA,NA,48,NA,207796.644,NA,NA,NA,3.4,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,0,on land
MNHN_Ichtyo2_62_1,MNHN,Ichtyo2,62,1,62,-48.59,70.39,-48.59,70.42,EPSG:4326,19/02/1998 19:15,19/02/1998 19:45,30,2963.232,-30.13955699,night,maptools R,horizontal,opening-closing,-78,NA,NA,NA,38,NA,195573.312,NA,NA,NA,3.2,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,1,NA
MNHN_Ichtyo3_125_1,MNHN,Ichtyo3,125,1,125,-49.16,70.42,-49.14,70.43,EPSG:4326,1/03/1998 10:54,1/03/1998 11:24,30,2963.232,30.63935098,day,maptools R,horizontal,opening-closing,-75,NA,NA,NA,28,NA,195573.312,NA,NA,NA,3.2,66,IYGPT,10,NA,NA,Indian,Subantarctic,NA,0,on land
AAD_brokewest_126_1,AAD,brokewest,126,1,Sta-021,-69.213,29.897,-69.217,29.897,EPSG:4326,23/01/2006 21:27,23/01/2006 21:41,14,NA,-0.793100437,dusk,maptools R,target,opening-closing,-54,NA,-1.130767015,NA,NA,NA,19900.69181,NA,NA,2487.586476,2.5,8,RMT 8,0.85,4.5,Target,Atlantic,Antarctic,Sample size of 15ml is the value excluding fish larvae. Additional Information;,1,NA
AAD_brokeeast_158_1,AAD,brokeeast,158,1,202,-66.061,144.497,-66.064,144.496,EPSG:4326,18/03/1996 6:25,18/03/1996 6:29,4,NA,12.98971495,day,maptools R,target,opening-closing,-135,underway,-1.75,63,63,NA,2996.14,NA,0,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_154_1,AAD,brokeeast,154,1,199,-66.169,139.871,-66.157,139.871,EPSG:4326,17/03/1996 1:15,17/03/1996 1:25,10,NA,23.06952054,day,maptools R,target,opening-closing,-145,underway,-1.552222,115,128,NA,3879.6,NA,13,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_153_1,AAD,brokeeast,153,1,198,-65.984,139.852,-66.011,139.852,EPSG:4326,16/03/1996 22:44,16/03/1996 23:06,22,NA,12.60735331,night,maptools R,oblique,opening-closing,-151,underway,-1.5,NA,165,NA,15161.49,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_35_1,AAD,brokeeast,35,1,63,-65.148,95.395,-65.165,95.384,EPSG:4326,10/02/1996 0:42,10/02/1996 0:58,16,NA,18.47837045,day,maptools R,target,opening-closing,-160,underway,-1.574820333,NA,20,NA,7314.56,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_407_1,AAD,brokewest,407,1,Sta-059,-66.335,50.17,-66.327,50.17,EPSG:4326,5/02/2006 17:17,5/02/2006 17:35,18,NA,1.656470557,dusk,maptools R,double oblique trawl,opening-closing,-191,NA,-1.005286685,0,200,NA,35720.57485,NA,200,4465.071856,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_407_2,AAD,brokewest,407,2,Sta-059,-66.335,50.17,-66.327,50.17,EPSG:4326,5/02/2006 17:17,5/02/2006 17:35,18,NA,1.656470557,dusk,maptools R,double oblique trawl,opening-closing,-191,NA,-1.005286685,0,200,NA,NA,NA,200,4465.071856,2.5,1,RMT 1,0.33,0.33,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_64_1,AAD,brokeeast,64,1,99,-65.752,112.258,-65.737,112.254,EPSG:4326,23/02/1996 13:12,23/02/1996 13:29,17,NA,-4.80751579,dusk,maptools R,oblique,opening-closing,-267,underway,-1.618889,NA,200,NA,12542.56,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_585_1,AAD,brokewest,585,1,Sta-106,-67.296,69.948,-67.299,69.948,EPSG:4326,20/02/2006 14:03,20/02/2006 14:08,5,NA,7.331204535,dusk,maptools R,target,opening-closing,-297,NA,-1.635145631,NA,NA,NA,12739.68232,NA,NA,1592.46029,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_742_1,AAD,brokewest,742,1,Sta-124,-66.827,79.929,-66.833,79.929,EPSG:4326,28/02/2006 3:49,28/02/2006 3:59,10,NA,23.57531037,day,maptools R,target,opening-closing,-297,NA,-1.282308703,30,50,NA,20401.43125,NA,20,2550.178906,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Towed blue diffused layer at 30-50m.;,1,NA
AAD_brokewest_584_1,AAD,brokewest,584,1,Sta-105,-67.181,69.977,-67.193,69.977,EPSG:4326,20/02/2006 11:50,20/02/2006 12:11,21,NA,19.95610064,day,maptools R,double oblique trawl,opening-closing,-345,NA,-1.658824359,0,200,NA,43664.47957,NA,200,5458.059946,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""9/10 overcast,seaice 4/10,calm,Grey petrel,snow petrel,giant petrels.""; ",1,NA
AAD_brokewest_697_1,AAD,brokewest,697,1,Sta-107,-67.045,74.968,-67.036,74.968,EPSG:4326,21/02/2006 23:10,21/02/2006 23:28,18,NA,-1.650717118,dusk,maptools R,target,opening-closing,-353,NA,-1.226267041,25,50,NA,33047.06164,NA,25,4130.882705,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,25-50 Blue diffused layer;,1,NA
AAD_brokewest_697_2,AAD,brokewest,697,2,Sta-107,-67.045,74.968,-67.036,74.968,EPSG:4326,21/02/2006 23:10,21/02/2006 23:28,18,NA,-1.650717118,dusk,maptools R,target,opening-closing,-353,NA,-1.226267041,25,50,NA,NA,NA,25,4130.882705,2.5,1,RMT 1,0.33,0.33,Target,Indian,Antarctic,25-50 Blue diffused layer;,1,NA
AAD_brokewest_119_1,AAD,brokewest,119,1,Sta-020,-69.108,29.978,-69.12,29.978,EPSG:4326,23/01/2006 17:52,23/01/2006 18:15,23,NA,9.727856175,dusk,maptools R,double oblique trawl,opening-closing,-356,NA,-1.204380015,0,200,NA,40775.86611,NA,200,5096.983264,2.5,8,RMT 8,0.85,4.5,Routine,Atlantic,Antarctic,NA,1,NA
AAD_brokeeast_33_1,AAD,brokeeast,33,1,61,-65.623,93.544,-65.626,93.567,EPSG:4326,9/02/1996 9:18,9/02/1996 9:28,10,NA,29.53553019,day,maptools R,target,opening-closing,-389,underway,-1.293889,NA,53,NA,4479.95,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_290_1,AAD,brokewest,290,1,Sta-044,-68.196,40.018,-68.199,40.018,EPSG:4326,30/01/2006 21:03,30/01/2006 21:27,24,NA,-4.03056264,dusk,maptools R,double oblique trawl,opening-closing,-439,NA,-1.558666739,0,200,NA,32714.39648,NA,200,4089.29956,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""The net did not open at the first attempt,but jerked and then opened."" Additional Information; ",0,see fieldNotes
AAD_brokewest_290_2,AAD,brokewest,290,2,Sta-044,-68.196,40.018,-68.199,40.018,EPSG:4326,30/01/2006 21:03,30/01/2006 21:27,24,NA,-4.03056264,dusk,maptools R,double oblique trawl,opening-closing,-439,NA,-1.558666739,0,200,NA,NA,NA,200,4089.29956,2.5,1,RMT 1,0.33,0.33,Routine,Indian,Antarctic,"""The net did not open at the first attempt,but jerked and then opened."" Additional Information; ",0,see fieldNotes
AAD_brokeeast_131_1,AAD,brokeeast,131,1,170,-64.979,135.442,-64.988,135.453,EPSG:4326,9/03/1996 10:43,9/03/1996 10:55,12,NA,-5.729099258,dusk,maptools R,target,opening-closing,-468,underway,0.097777667,NA,66,NA,5512.17,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_132_1,AAD,brokeeast,132,1,172,-65.545,136.355,-65.537,136.384,EPSG:4326,10/03/1996 23:41,10/03/1996 23:53,12,NA,18.65429295,night,maptools R,target,opening-closing,-468,underway,-0.937222333,NA,70,NA,4850.97,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_45_1,AAD,brokeeast,45,1,75,-65.003,104.668,-64.987,104.661,EPSG:4326,13/02/1996 9:38,13/02/1996 9:55,17,NA,22.48341661,day,maptools R,oblique,opening-closing,-488,underway,-1.3751315,NA,200,NA,11194.31,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_105_1,AAD,brokeeast,105,1,146,-65.472,128.368,-65.461,128.368,EPSG:4326,4/03/1996 9:47,4/03/1996 9:57,10,NA,4.942522492,dusk,maptools R,oblique,opening-closing,-512,underway,-1.3,NA,200,NA,19579.07,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_128_1,AAD,brokewest,128,1,Sta-022,-68.462,35.009,-68.454,35.009,EPSG:4326,24/01/2006 18:55,24/01/2006 19:07,12,NA,3.432130071,dusk,maptools R,target,opening-closing,-524,NA,-1.498423619,NA,NA,NA,26567.0578,NA,NA,3320.882225,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_118_1,AAD,brokewest,118,1,Sta-019,-69.062,29.998,-69.074,29.998,EPSG:4326,23/01/2006 15:29,23/01/2006 15:50,21,NA,21.9151409,day,maptools R,double oblique trawl,opening-closing,-543,NA,-1.236970621,0,200,NA,37855.90201,NA,200,4731.987751,2.5,8,RMT 8,0.85,4.5,Routine,Atlantic,Antarctic,NA,1,NA
AAD_brokeeast_157_1,AAD,brokeeast,157,1,201,-66.327,144.501,-66.316,144.501,EPSG:4326,18/03/1996 3:07,18/03/1996 3:20,13,NA,24.25457262,day,maptools R,target,opening-closing,-549,underway,-1.8,106,139,NA,7178.79,NA,33,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_106_1,AAD,brokeeast,106,1,146,-65.453,128.367,-65.427,128.369,EPSG:4326,4/03/1996 10:07,4/03/1996 10:34,27,NA,2.951924555,dusk,maptools R,target,opening-closing,-551,underway,-1.2586666,NA,30,NA,4462.19,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_155_1,AAD,brokeeast,155,1,200,-66.313,139.868,-66.312,139.899,EPSG:4326,17/03/1996 3:53,17/03/1996 4:12,19,NA,23.9960392,day,maptools R,oblique,opening-closing,-562,underway,-1.60291675,NA,200,NA,7445.23,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_156_1,AAD,brokeeast,156,1,200,-66.314,139.87,-66.315,139.85,EPSG:4326,17/03/1996 5:02,17/03/1996 5:10,8,NA,20.86690099,day,maptools R,target,opening-closing,-564,underway,-1.6,NA,89,NA,3647.78,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_37_1,AAD,brokeeast,37,1,65,-64.738,95.873,-64.72,95.924,EPSG:4326,10/02/1996 7:17,10/02/1996 7:44,27,NA,37.70998252,day,maptools R,target,opening-closing,-568,underway,-1.487,NA,150,NA,11477.98,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_295_1,AAD,brokewest,295,1,Sta-045,-67.213,45.007,-67.217,45.007,EPSG:4326,31/01/2006 20:36,31/01/2006 20:44,8,NA,-5.19885249,dusk,maptools R,target,opening-closing,-571,NA,-0.56650515,NA,NA,NA,10853.41861,NA,NA,1356.677326,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Additional Information;,1,NA
AAD_brokeeast_129_1,AAD,brokeeast,129,1,167,-65.083,133.89,-65.058,133.857,EPSG:4326,8/03/1996 21:49,8/03/1996 22:14,25,NA,7.768945755,dusk,maptools R,target,opening-closing,-577,underway,-0.8719718,40,45,NA,11127.8,NA,5,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_36_1,AAD,brokeeast,36,1,65,-64.723,95.922,-64.729,95.901,EPSG:4326,10/02/1996 6:41,10/02/1996 6:53,12,NA,39.11546316,day,maptools R,target,opening-closing,-580,underway,-1.487900333,NA,75,NA,5716.14,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_130_1,AAD,brokeeast,130,1,168,-65.126,133.917,-65.122,133.92,EPSG:4326,8/03/1996 23:32,8/03/1996 23:37,5,NA,17.92476765,night,maptools R,target,opening-closing,-595,underway,-0.9675,25,32,NA,2681.41,NA,7,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_496_1,AAD,brokewest,496,1,Sta-081,-66.939,59.942,-66.92,59.942,EPSG:4326,11/02/2006 9:42,11/02/2006 10:14,32,NA,35.1507083,day,maptools R,double oblique trawl,opening-closing,-631,NA,-1.483744054,0,200,NA,72252.78303,NA,200,9031.597878,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Condition calm,overcast,just outside loose ice. Birds emperor penguins.""; ",1,NA
AAD_brokewest_129_1,AAD,brokewest,129,1,Sta-023,-68.447,34.996,-68.451,34.996,EPSG:4326,24/01/2006 19:36,24/01/2006 19:44,8,NA,1.320375158,dusk,maptools R,target,opening-closing,-632,NA,-0.865653092,NA,NA,NA,9403.451339,NA,NA,1175.431418,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Sample volume not determined,but main component was Pleurogramma""; ",1,NA
AAD_brokeeast_108_1,AAD,brokeeast,108,1,148,-65.255,128.477,-65.27,128.477,EPSG:4326,4/03/1996 14:21,4/03/1996 14:35,14,NA,-17.15475607,night,maptools R,target,opening-closing,-640,underway,-0.5,NA,70,NA,6160.05,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_583_1,AAD,brokewest,583,1,Sta-104,-66.876,70.001,-66.888,70.001,EPSG:4326,20/02/2006 6:19,20/02/2006 6:41,22,NA,32.70628495,day,maptools R,double oblique trawl,opening-closing,-648,NA,-1.355127104,0,200,NA,37440.50599,NA,200,4680.063248,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Overcast,dalights,wind <5knots,low sea swell,Birds giant pet.,cape pet.,light mantled sooty alb.,Wilsons storm pet. Must have hit thousands of krill similar size to earlier shot.""; ",1,NA
AAD_brokeeast_88_1,AAD,brokeeast,88,1,123,-65.65,120.206,-65.653,120.223,EPSG:4326,28/02/1996 10:40,28/02/1996 10:56,16,NA,4.71136247,dusk,maptools R,target,opening-closing,-678,underway,-1.111610333,17,19,NA,9870.5,NA,2,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_289_1,AAD,brokewest,289,1,Sta-043,-68.136,40.005,-68.118,40.005,EPSG:4326,30/01/2006 15:45,30/01/2006 16:16,31,NA,15.25703251,day,maptools R,double oblique trawl,opening-closing,-716,NA,-1.631631915,0,200,NA,66373.66652,NA,200,8296.708315,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,Net did not open for the first attempt. The actual opening time is estimated to be 154555.;,0,see fieldNotes
AAD_brokeeast_128_1,AAD,brokeeast,128,1,166,-64.75,133.868,-64.759,133.857,EPSG:4326,8/03/1996 18:49,8/03/1996 19:03,14,NA,-10.41817014,dusk,maptools R,target,opening-closing,-723,underway,-0.6941665,26,40,NA,NA,NA,14,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_159_1,AAD,brokeeast,159,1,203,-65.928,144.501,-65.941,144.494,EPSG:4326,18/03/1996 8:22,18/03/1996 8:35,13,NA,1.851404747,dusk,maptools R,target,opening-closing,-739,underway,-1.662222333,10,12,NA,4769.43,NA,2,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_127_1,AAD,brokeeast,127,1,166,-64.739,133.879,-64.723,133.879,EPSG:4326,8/03/1996 16:14,8/03/1996 16:24,10,NA,-19.79714113,night,maptools R,target,opening-closing,-817,underway,-0.707777667,168,190,NA,NA,NA,22,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_34_1,AAD,brokeeast,34,1,62,-65.998,93.538,-66.002,93.571,EPSG:4326,9/02/1996 13:53,9/02/1996 14:10,17,NA,2.941312496,dusk,maptools R,oblique,opening-closing,-820,underway,-1.215,NA,200,NA,11984.53,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_405_1,AAD,brokewest,405,1,Sta-057,-66.064,49.972,-66.059,49.972,EPSG:4326,5/02/2006 11:06,5/02/2006 11:14,8,NA,35.30808886,day,maptools R,target,opening-closing,-842,NA,-1.192249469,NA,NA,NA,16426.86634,NA,NA,2053.358292,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Condition as per previous transect. Snow petrels,storm petrels,giant petrels.""; ",1,NA
AAD_brokewest_404_1,AAD,brokewest,404,1,Sta-056,-66.062,49.977,-66.065,49.977,EPSG:4326,5/02/2006 10:35,5/02/2006 10:39,4,NA,37.13417894,day,maptools R,target,opening-closing,-852,NA,-0.928550575,NA,NA,NA,10410.15534,NA,NA,1301.269418,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Overcaast: after few small lumps of ice,womd<5knots. Close to large iceberg 3x humpbacks in vicinity. Mark on sounder 50-100m depth.""; ",1,NA
AAD_brokeeast_46_1,AAD,brokeeast,46,1,77,-64.842,104.5,-64.853,104.513,EPSG:4326,13/02/1996 14:23,13/02/1996 14:39,16,NA,-5.101111981,dusk,maptools R,oblique,opening-closing,-887,underway,-1.501666667,NA,200,NA,8350.92,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_65_1,AAD,brokeeast,65,1,101,-65.485,112.239,-65.383,112.204,EPSG:4326,23/02/1996 20:33,23/02/1996 20:51,18,NA,-3.70521323,dusk,maptools R,oblique,opening-closing,-901,underway,-1.69916675,NA,200,NA,10490.62,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_406_1,AAD,brokewest,406,1,Sta-058,-66.05,49.983,-66.047,49.983,EPSG:4326,5/02/2006 11:51,5/02/2006 11:56,5,NA,32.02313874,day,maptools R,target,opening-closing,-909,NA,-0.268304082,NA,NA,NA,12632.56762,NA,NA,1579.070953,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Conditions as per previous trawls.;,1,NA
AAD_brokeeast_87_1,AAD,brokeeast,87,1,121,-65.479,118.422,-65.461,118.421,EPSG:4326,28/02/1996 0:45,28/02/1996 1:01,16,NA,22.09809618,day,maptools R,target,opening-closing,-931,underway,-1.11,36,40,NA,6546.79,NA,4,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_152_1,AAD,brokeeast,152,1,196,-65.569,139.845,-65.553,139.852,EPSG:4326,16/03/1996 9:59,16/03/1996 10:15,16,NA,-5.644601285,dusk,maptools R,oblique,opening-closing,-977,underway,-0.9163935,NA,200,NA,11981.53,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
